,jk,kalimat,label,naon,propn,subyek,takso
93,224,membangun pengetahuan anda yang ada tentang loop dan fungsi kondisional dengan mempelajari lebih lanjut tentang struktur data python kompleks termasuk daftar string kamus dan file input dan output  diatur ke dalam lima bab kursus ini dimulai dengan mencakup dasar dasar struktur data kemudian bergerak ke empat struktur data umum ini dalam string python memungkinkan anda melakukan penalaran yang jauh lebih kompleks dengan teks  daftar memungkinkan anda memproses daftar panjang data dan bahkan daftar daftar data untuk alasan yang lebih kompleks  kamus membiarkan anda lebih jelas kode untuk jenis data kompleks dan bahkan mensimulasikan beberapa elemen dasar pemrograman berorientasi objek  input dan output file membawa program anda untuk hidup memungkinkan anda untuk mempertahankan data di seluruh eksekusi dari program yang sama  pada akhir kursus ini anda dapat menulis program yang lebih kompleks dalam python yang memproses dan mempertahankan struktur data yang kompleks  misalnya anda akan dapat menulis aplikasi gradebook berkelanjutan yang melacak dan memperbarui rata rata anda dari waktu ke waktu sebuah program untuk menghitung gaya total berdasarkan beberapa besaran dan arah kekuatan atau program yang dapat mengubah string seperti ini menjadi string seperti ini  secara struktural  pelatihan ini terdiri dari beberapa bagian  instruksi disampaikan melalui serangkaian video pendek     menit  di antara video video itu anda akan menyelesaikan dua pertanyaan pilihan ganda dan masalah pengkodean untuk menunjukkan pengetahuan anda tentang materi yang baru saja dibahas ,1,0.3705357142857143,0,1,1
94,44,string termasuk metode string canggih  tupel dan daftar termasuk daftar multi dimensi  input file dan output termasuk beberapa mode untuk akses file  kamus termasuk mereplikasi penalaran berorientasi objek menggunakan kamus  menggunakan struktur kontrol dengan struktur data seperti pengulangan daftar atau penanganan kesalahan dengan file ,2,0.5909090909090909,1,0,1
95,7,pengantar pemrograman java menulis kode yang baik,0,0.5714285714285714,0,0,1
96,148,ini adalah kursus pendahuluan untuk belajar pemrograman dengan java yang dirancang untuk mengajarkan bagaimana kode program yang baik dalam pengertian java u   cgood u   d karena keduanya benar dan efisien  prinsip dasar rekayasa perangkat lunak akan diperkenalkan untuk memudahkan masa depan kita dan orang lain untuk menggunakan kembali kode  masalah etika dan kekayaan intelektual dari program kami juga akan dibahas di bagian terakhir dari kursus ini  contoh dan studi kasus akan disediakan sehingga peserta dapat mengimplementasikan program sederhana namun semakin kompleks di jawa  nemphasis diberi umpan balik langsung dan memiliki pengalaman yang menyenangkan  pengetahuan pemrograman tidak hanya berguna untuk dapat memprogram perangkat hari ini seperti komputer dan ponsel pintar  itu juga membuka pintu untuk berpikir komputasi yaitu penerapan teknik komputasi untuk proses setiap hari  tentu saja ini dirancang dengan mempertimbangkan bagian dan rekomendasi dari dewan perguruan tinggi untuk mempersiapkan peserta didik untuk penempatan lanjutan ilmu komputer ap ujian   ,1,0.42567567567567566,1,1,1
97,67,mendeteksi dan memperbaiki kesalahan pemrograman umum pada waktu kompilasi n mendeteksi dan memperbaiki kesalahan pemrograman umum pada saat menjalankan menggunakan alat debugging n check bahwa program melakukan apa yang harus menggunakan proses pengujian unit n menghitung efisiensi dua program dalam hal sumber daya yang digunakan n model program sederhana menggunakan teknik rekayasa perangkat lunak dasar dan menentukan apakah suatu program telah dikembangkan dengan menghormati pertimbangan etis n,2,0.4626865671641791,1,0,1
98,8,pengantar sistem informasi manajemen mis panduan bertahan hidup,0,0.75,0,0,0
99,191,kursus yang salah ini akan mencakup dukungan infrastruktur teknologi cloud database besar data proses pengembangan pengadaan yang salah dan sistem terintegrasi utama erps seperti getah oracle atau dinamika microsoft navision serta hubungan mereka dengan perancangan ulang proses bisnis  sistem informasi manajemen nmanajemen merupakan bagian integral dari lanskap profesional masa kini  dari sistem manajemen hubungan pelanggan crm menangani interaksi sehari hari dengan klien dan prospek untuk sistem keuangan menerbitkan faktur dan membayar tagihan kehidupan kerja sehari hari semakin dikendalikan oleh sistem ini yang menentukan apa yang harus dilakukan dan bagaimana  tentu saja ini akan fokus pada apa yang salah adalah bagaimana mereka mempengaruhi pekerjaan anda saat ini atau calon mengapa mereka memaksakan prosedur operasional tertentu dan kadang kadang tampak absurd dan bagaimana menggunakan pengetahuan ini untuk keuntungan anda dalam kehidupan profesional anda  ngrasping konsep konsep kunci dalam kesalahan tidak perlu menjadi sesuatu yang membingungkan  kita akan menggunakan contoh contoh dunia nyata untuk mengilustrasikan konsep konsep kunci dan berusaha untuk mencapai keseimbangan yang tepat antara kemudahan kejelasan dan kesehatan konseptual  bergabunglah bersama kami dalam perjalanan merangsang ini yang akan memungkinkan anda untuk lebih memahami dan melakukan pekerjaan anda saat ini atau yang diinginkan ,1,0.42408376963350786,1,1,1
100,92,memahami sistem informasi manajemen yang salah dan peran mereka di organisasi saat ini dan mengidentifikasi bagaimana salah membentuk dan mengendalikan pekerjaan saat ini atau calon dan bagaimana menggunakan wawasan ini untuk meningkatkan kinerja dan kepuasan kerja anda sendiri dan dan meningkatkan prospek karir anda dan tidak akrab dengan tren utama dalam mis dan mis infrastructures cloud big data erps outsourcing dan bagaimana evolusi ini akan mempengaruhi tempat kerja dan strategi bisnis dan menjembatani kesenjangan kedua terkait u   cdigital u   d yang ada setelah literasi komputer dasar di sebagian besar pekerjaan profesional n,2,0.41304347826086957,1,1,1
101,8,kode arsitek perangkat lunak yang membangun dunia digital,0,0.5,1,0,1
102,179,tingkatkan kemampuan dan kemampuan perangkat lunak anda dari perspektif inovasi perangkat lunak  apakah anda memiliki karir di industri perangkat lunak adalah anda seorang pendiri startup teknis atau bahkan eksekutif bisnis yang ingin mengetahui pelamar pekerjaan apa yang memenuhi syarat yang anda butuhkan untuk merekrut atau apakah anda seorang pengembang perangkat lunak yang ingin mengungkap keterampilan anda dalam rangka untuk membangun produk perangkat lunak yang inovatif dengan nilai tambah bergabung dengan kami untuk kursus   minggu ini untuk mencari tahu  dunia menjadi semakin digital dan perangkat lunak ada di mana mana  setiap perusahaan dipengaruhi oleh perangkat lunak sehingga memiliki pengetahuan untuk unggul dalam industri ini sangat penting  kursus ini akan memperkenalkan keterampilan yang diperlukan untuk membuat perangkat lunak tetapi pada saat yang sama sangat penting untuk memahami bahwa berhasil dalam dunia digital membutuhkan lebih dari sekedar menjadi pengembang perangkat lunak yang baik  kami akan menjelaskan bagaimana orang orang dari berbagai profesi dapat bekerja sama untuk menciptakan perangkat lunak yang inovatif  kami juga akan menyajikan kegiatan yang paling penting untuk menghasilkan produk dan layanan perangkat lunak yang efektif untuk memenuhi tuntutan besok ,1,0.29608938547486036,0,1,1
103,79,mendapatkan keterampilan yang dibutuhkan untuk berhasil sebagai perancang perangkat lunak dan arsitek perangkat lunak  memahami peran seorang arsitek perangkat lunak di dunia digital mempelajari pentingnya menangkap semua kebutuhan pengguna yang penting dan menerapkan  melakukannya sendiri dengan metode untuk merencanakan dan membangun potongan perangkat lunak mengeksplorasi desain perangkat lunak dan menguji aktivitas yang menjawab tantangan baru dari waktu yang berfokus pada teknologi  memahami paradigma interaksi baru kreativitas dan metode desain yang memindahkan fokus dari perangkat lunak ke manusia yang menggunakannya,2,0.35443037974683544,0,0,1
104,2,pengantar javascript,0,1.0,1,0,0
105,254,kursus ini adalah bagian dari w c sebuah akhir pengembang web  sertifikat profesional dan microsoft sertifikat program profesional di front end pengembangan web  ini adalah kursus ilmu komputer yang merupakan inisiasi untuk pemrograman javascript dan telah dirancang untuk membantu pengembang web memiliki pemahaman tentang konsep dasar bahasa  kursus ini dikembangkan dalam kemitraan antara w c dan universitas c   njavascript memungkinkan anda menambahkan fitur interaktif ke situs web anda termasuk konten multimedia yang dikendalikan secara dinamis yang dikendalikan gambar animasi dan banyak lagi  tujuan utama dari kursus ini adalah untuk menguasai praktik praktik terbaik javascript dengan menggunakan banyak contoh interaktif yang beberapa di antaranya ditunjukkan dalam video pengkodean langsung  nwe u    ll menggunakan javascript dalam browser web  mengapa javascript bernilai waktu n nhtml  css dan javascript adalah u   cclassic tiga u   d untuk pengembang dan desainer nit memungkinkan anda untuk menambahkan interaktivitas ke situs web anda  anda dapat menggunakan javascript dan html  apis untuk membuat grafis dan animasi khusus dan untuk menguasai multimedia menggunakan audio dan pemutar video musik dan efek suara nit sangat mudah untuk dipelajari dan cepat untuk menulis nit memiliki alat bantu editor yang luar biasa runtime lint tools browsers dan perpustakaan pihak ketiga serta dukungan online yang hebat melalui banyak komunitas open source yang aktif  pada akhir kursus kami berharap bahwa anda akan dapat membaca kode sumber dari setiap contoh javascript yang ditemukan di web belajar dari itu men tweak dan bahkan mengapa tidak mulai berkontribusi untuk proyek javascript open source  kursus pengantar ini akan membuat anda berpikir seperti pengembang javascript ,1,0.4330708661417323,1,1,1
106,61,bagaimana cara menambahkan js js javascript dalam aplikasi web situs web anda bagaimana mendebugnya dan membuat situs web interaktif melalui api dan tidak mengubah gaya css elemen html  dari javascript how untuk menangani html  membentuk how untuk membuat grafik dasar dan animasi menggunakan html  kanvas how untuk menggunakan konsep dasar es     iterasi terakhir dari fungsi array bahasa loop objek dasar n,2,0.5573770491803278,1,1,1
107,4,belajar mendalam dengan tensorflow,0,0.25,0,0,0
108,213,jaringan saraf tradisional bergantung pada jaring dangkal yang terdiri dari satu input satu lapisan tersembunyi dan satu lapisan keluaran  jaringan belajar yang mendalam dibedakan dari jaringan jaringan saraf biasa yang memiliki lebih banyak lapisan tersembunyi atau disebut lebih mendalam  jaring jenis ini mampu menemukan struktur tersembunyi dalam data tak terhingga dan tidak terstruktur  yaitu gambar suara dan teks yang merupakan bagian terbesar dari data di dunia tensorflow adalah salah satu pustaka terbaik untuk menerapkan pembelajaran mendalam  tensorflow adalah pustaka perangkat lunak untuk perhitungan numerik matematis ekspresional menggunakan grafik aliran data  node dalam grafik mewakili operasi matematika sementara ujung ujungnya mewakili multidimensional array data tensor yang mengalir di antara mereka  itu dibuat oleh google dan disesuaikan untuk pembelajaran mesin  sebenarnya ini sedang banyak digunakan untuk mengembangkan solusi dengan pembelajaran mendalam  dalam kursus tensorflow ini anda akan mempelajari konsep dasar dari tensorflow fungsi utama operasi dan pipeline eksekusi  dimulai dengan kata  halo sederhana sepanjang kursus anda akan dapat melihat bagaimana tensorflow dapat digunakan dalam kurva klasifikasi regresi fitting dan meminimalkan fungsi kesalahan  konsep ini kemudian dieksplorasi dalam dunia belajar yang mendalam  anda akan belajar bagaimana menerapkan tensorflow untuk backpropagation untuk menyesuaikan bobot dan bias sementara jaringan saraf sedang dilatih  akhirnya tentu saja mencakup berbagai jenis arsitektur yang mendalam seperti jaringan konvolusional jaringan berulang dan autoencoders ,1,0.36619718309859156,1,1,1
109,52,menjelaskan konsep tensorflow mendasar seperti operasi fungsi utama dan pipeline eksekusi  menggambarkan bagaimana tensorflow dapat digunakan dalam klasifikasi regresi kurva pas dan meminimalkan fungsi kesalahan  memahami berbagai jenis arsitektur yang mendalam seperti jaringan konvolusional jaringan berulang dan autoencoders  menerapkan tensorflow untuk backpropagation untuk menyesuaikan bobot dan bias sementara jaringan saraf sedang dilatih ,2,0.46153846153846156,1,0,1
110,4,analisis statistik dalam bioinformatika,0,0.75,0,0,0
111,110,perbaikan dalam biologi modern telah menyebabkan peningkatan cepat dalam sensitivitas dan terukur dalam percobaan dan telah mencapai titik di mana seringkali tidak mungkin bagi seorang ilmuwan sendiri untuk memilah milah volume besar data yang dikumpulkan hanya dari satu percobaan  sebagai contoh  titik data individual yang dikumpulkan dari satu penelitian ekspresi gen dapat dengan mudah berjumlah ratusan ribu  jenis set data ini sering disebut sebagai u    biological big data u     dan membutuhkan bioinformaticians untuk menggunakan alat statistik untuk mendapatkan informasi yang berarti dari mereka  nin kursus ini bagian dari program micromasters bioinformatika anda akan belajar tentang bahasa r dan lingkungan dan bagaimana menggunakannya untuk melakukan analisis statistik pada dataset besar biologis ,1,0.39090909090909093,1,1,1
